date,airTemperature,cloudCover,currentDirection,currentSpeed,gust,humidity,precipitation,pressure,seaLevel,swellDirection,swellHeight,swellPeriod,visibility,waterTemperature,waveDirection,waveHeight,wavePeriod,windDirection,windSpeed
2023-05-06T08:00:00+00:00,16.71,38.3,355.98,0.16,2.98,76.6,0.0,1016.12,-0.3,235.92,2.22,12.37,24.14,17.18,235.94,2.22,12.36,346.93,4.82
2023-05-07T08:00:00+00:00,17.36,5.23,45.51,0.15,2.33,74.4,0.0,1021.95,-0.26,229.69,1.83,10.67,24.13,16.92,229.3,1.84,10.6,146.5,4.79
2023-05-08T08:00:00+00:00,17.65,10.53,352.08,0.09,2.84,71.87,0.0,1021.05,-0.29,228.16,1.62,10.45,24.14,16.78,228.16,1.62,10.45,296.73,0.94
2023-05-09T08:00:00+00:00,17.04,69.33,53.93,0.11,3.41,76.03,0.0,1019.85,-0.3,228.9,1.29,11.53,24.13,16.75,228.9,1.29,11.53,141.63,2.01
2023-05-10T08:00:00+00:00,19.56,16.43,24.67,0.08,0.66,53.33,0.0,1013.18,-0.27,235.87,1.59,12.61,24.13,17.28,235.87,1.59,12.61,290.93,0.9
2023-05-11T08:00:00+00:00,15.15,100.0,70.1,0.14,6.35,89.07,0.58,1018.7,-0.25,235.39,3.13,12.19,13.65,17.58,234.5,3.2,11.87,207.33,7.0
2023-05-12T08:00:00+00:00,14.43,22.97,54.76,0.07,14.58,58.23,0.17,1027.82,-0.28,231.03,3.09,12.21,23.25,17.54,217.3,3.46,10.91,132.09,12.22
2023-05-13T08:00:00+00:00,15.69,1.0,30.52,0.09,14.59,46.97,0.0,1028.71,-0.29,219.6,2.37,12.31,24.14,17.5,196.55,2.78,10.41,119.18,10.59
2023-05-14T08:00:00+00:00,15.9,0.0,28.17,0.13,12.59,56.43,0.0,1029.33,-0.35,211.87,1.45,11.45,24.14,17.27,169.34,2.02,8.27,119.66,10.03
2023-05-15T08:00:00+00:00,14.93,0.67,9.85,0.12,2.74,60.9,0.0,1026.14,-0.36,213.97,1.32,11.74,24.14,17.02,193.5,1.55,9.54,142.48,7.42
2023-05-16T08:00:00+00:00,15.59,17.33,40.23,0.09,4.67,72.03,0.0,1021.08,-0.38,219.12,1.9,12.81,24.14,15.72,219.03,1.9,12.79,160.65,3.07
2023-05-17T08:00:00+00:00,15.43,96.13,78.6,0.12,2.14,68.33,0.0,1018.09,-0.38,223.21,1.96,10.95,24.14,15.82,223.22,1.96,10.95,347.52,4.25
2023-05-18T08:00:00+00:00,15.05,6.7,79.88,0.07,8.73,52.57,0.0,1022.35,-0.4,213.66,2.56,13.1,24.14,15.5,212.54,2.59,12.9,141.0,6.07
2023-05-19T08:00:00+00:00,14.19,94.1,73.2,0.12,0.84,59.13,0.0,1023.73,-0.25,214.38,2.65,13.14,24.14,15.92,214.38,2.65,13.14,342.36,2.3
2023-05-20T08:00:00+00:00,14.75,45.5,33.1,0.15,4.73,71.3,0.0,1019.43,-0.26,218.03,1.91,11.17,24.14,16.47,218.26,1.92,11.13,353.52,5.81
2023-05-21T08:00:00+00:00,15.11,96.8,11.37,0.14,5.66,77.3,0.1,1019.79,-0.29,226.65,2.17,9.45,17.87,16.34,226.16,2.18,9.38,164.27,5.61
2023-05-22T08:00:00+00:00,14.25,100.0,347.39,0.04,1.31,53.1,0.0,1019.05,-0.3,214.29,2.38,11.48,24.14,15.49,214.29,2.38,11.48,53.46,1.41
2023-05-23T08:00:00+00:00,15.16,3.07,353.49,0.07,4.78,71.83,0.0,1015.6,-0.31,202.56,1.46,10.44,24.13,15.58,202.58,1.46,10.43,331.04,3.77
2023-05-24T08:00:00+00:00,15.3,1.77,271.59,0.06,8.45,60.27,0.0,1010.95,-0.27,253.31,1.13,8.55,24.13,15.85,266.68,1.25,7.57,352.45,7.11
2023-05-25T08:00:00+00:00,12.89,100.0,213.91,0.09,6.05,85.17,2.86,1008.6,-0.27,245.76,2.64,14.19,6.41,15.98,245.8,2.64,14.18,285.51,3.85
2023-05-26T08:00:00+00:00,13.08,99.83,230.09,0.11,6.03,67.17,0.02,1022.4,-0.22,241.04,3.54,13.94,24.13,15.66,241.08,3.54,13.94,358.72,7.27
2023-05-27T08:00:00+00:00,12.81,0.0,218.77,0.08,6.29,56.43,0.0,1016.39,-0.22,249.53,2.13,10.9,24.13,16.39,250.32,2.15,10.8,344.48,5.87
2023-05-28T08:00:00+00:00,13.6,0.0,244.01,0.08,0.62,55.97,0.0,1014.13,-0.17,248.25,2.72,12.63,24.14,16.1,248.25,2.72,12.63,10.98,1.71
2023-05-29T08:00:00+00:00,16.2,0.0,327.97,0.05,8.27,66.43,0.0,1015.38,-0.21,233.04,2.64,13.31,24.13,15.58,200.03,3.37,10.46,130.22,13.34
2023-05-30T08:00:00+00:00,13.35,62.8,51.1,0.19,8.89,81.1,0.08,1017.46,-0.38,209.22,2.63,11.42,24.06,15.73,209.39,2.64,11.39,352.2,6.22
2023-05-31T08:00:00+00:00,15.67,98.67,44.8,0.19,7.07,92.93,0.13,1022.06,-0.42,207.34,2.22,10.32,20.6,16.19,207.34,2.22,10.32,127.37,2.13
2023-06-01T08:00:00+00:00,15.9,96.9,60.24,0.16,1.02,85.57,0.0,1018.33,-0.39,234.58,1.84,11.88,24.13,15.64,234.58,1.84,11.88,106.18,1.45
2023-06-02T08:00:00+00:00,16.71,100.0,54.61,0.06,12.46,61.53,0.0,1009.99,-0.35,243.09,1.94,12.88,24.14,15.35,243.31,1.94,12.83,351.6,5.05
2023-06-03T08:00:00+00:00,15.09,6.3,43.71,0.04,12.98,72.77,0.26,1010.54,-0.32,263.69,3.68,11.63,22.8,15.43,267.66,4.09,10.7,285.77,11.03
2023-06-04T08:00:00+00:00,12.86,53.73,237.15,0.12,8.23,68.97,0.18,1016.55,-0.22,239.48,3.3,12.3,23.28,15.96,241.37,3.35,12.07,335.27,9.43
2023-06-05T08:00:00+00:00,12.0,76.1,31.54,0.06,2.09,64.57,0.0,1023.14,-0.23,231.41,3.36,11.25,24.13,14.99,231.41,3.36,11.25,328.32,3.69
2023-06-06T08:00:00+00:00,13.23,10.3,93.7,0.08,0.79,49.3,0.0,1015.94,-0.24,216.63,1.65,10.28,24.14,14.83,216.63,1.65,10.28,349.62,1.45
2023-06-07T08:00:00+00:00,11.86,94.67,283.96,0.04,11.8,73.03,0.56,1011.35,-0.24,249.18,1.53,10.25,22.24,14.98,258.31,1.65,9.36,358.43,7.74
2023-06-08T08:00:00+00:00,14.63,40.0,208.33,0.15,9.11,74.47,0.16,1018.07,-0.11,266.53,2.59,11.97,21.49,14.53,277.89,2.89,10.65,335.87,10.65
2023-06-09T08:00:00+00:00,14.41,0.4,51.93,0.17,1.27,82.87,0.03,1020.92,-0.21,214.51,2.27,11.49,24.14,14.7,214.51,2.27,11.49,325.94,2.6
2023-06-10T08:00:00+00:00,13.98,18.9,319.82,0.04,3.8,76.63,0.0,1021.61,-0.22,216.42,1.41,10.78,24.13,14.69,216.52,1.41,10.75,353.91,3.68
2023-06-11T08:00:00+00:00,13.73,85.9,288.35,0.06,11.22,69.5,0.0,1014.27,-0.25,256.19,1.42,9.47,24.13,14.77,283.68,1.82,7.49,347.33,10.44
2023-06-12T08:00:00+00:00,13.28,98.33,199.0,0.05,9.61,69.0,0.18,1018.28,-0.24,246.71,3.24,11.15,24.0,14.66,247.92,3.3,10.86,283.34,7.65
2023-06-13T08:00:00+00:00,13.91,100.0,257.36,0.06,5.52,91.8,0.49,1020.54,-0.26,243.24,3.22,11.43,20.79,14.74,249.39,3.48,10.61,301.62,10.5
2023-06-14T08:00:00+00:00,14.41,100.0,254.08,0.06,10.0,68.23,0.06,1013.04,-0.21,245.26,4.06,11.52,24.13,14.72,246.09,4.18,11.18,266.56,9.02
2023-06-15T08:00:00+00:00,15.66,48.6,251.73,0.1,15.1,79.6,0.22,1011.9,-0.22,245.38,3.88,12.56,23.66,14.71,249.98,4.18,11.67,283.89,10.81
2023-06-16T08:00:00+00:00,13.56,47.87,257.93,0.04,14.03,78.33,0.01,1016.1,-0.2,243.01,2.45,11.59,24.13,14.77,254.1,2.65,10.56,346.97,10.52
2023-06-17T08:00:00+00:00,14.55,77.93,239.68,0.05,10.54,78.27,0.2,1013.31,-0.13,253.85,3.94,12.24,22.34,14.83,255.46,4.04,11.86,292.33,9.13
2023-06-18T08:00:00+00:00,13.07,29.0,324.47,0.06,10.79,70.77,0.07,1019.52,-0.18,251.15,4.32,14.12,22.75,14.82,252.11,4.35,13.95,334.48,9.4
2023-06-19T08:00:00+00:00,12.82,23.4,244.94,0.08,16.61,60.27,0.09,1015.3,-0.23,251.6,5.33,13.05,23.98,14.56,253.59,5.8,12.21,268.76,12.15
2023-06-20T08:00:00+00:00,11.43,69.67,350.68,0.04,1.01,69.17,0.11,1024.84,-0.23,245.45,5.02,14.71,24.14,14.64,245.46,5.02,14.71,280.3,5.29
2023-06-21T08:00:00+00:00,11.7,100.0,13.48,0.08,4.21,76.57,0.32,1023.7,-0.25,239.9,2.65,11.22,24.04,14.6,240.37,2.66,11.16,350.33,6.4
2023-06-22T08:00:00+00:00,13.05,0.0,54.51,0.17,1.68,68.03,0.0,1021.0,-0.33,208.3,1.77,9.7,24.14,14.74,208.3,1.77,9.7,111.03,2.3
2023-06-23T08:00:00+00:00,15.3,0.0,344.45,0.09,9.62,59.0,0.0,1016.61,-0.26,207.8,1.39,11.85,24.14,14.75,263.97,1.88,8.68,343.6,10.87
2023-06-24T08:00:00+00:00,15.01,19.77,151.98,0.1,0.85,71.57,0.0,1021.13,-0.22,231.24,1.52,11.59,24.14,14.76,231.24,1.52,11.59,73.1,1.63
2023-06-25T08:00:00+00:00,13.94,66.17,62.68,0.16,7.68,79.03,0.01,1021.14,-0.3,239.9,2.88,14.06,24.13,14.81,208.34,3.59,11.23,132.01,14.38
2023-06-26T08:00:00+00:00,14.36,34.4,56.24,0.16,9.69,75.07,0.0,1019.17,-0.32,229.78,2.04,13.21,24.14,14.81,178.64,2.93,9.34,126.41,12.48
2023-06-27T08:00:00+00:00,12.57,100.0,48.86,0.12,3.14,90.37,0.95,1013.51,-0.31,186.41,2.22,11.17,15.8,14.75,167.24,2.57,9.66,114.0,8.94
2023-06-28T08:00:00+00:00,13.3,74.63,235.86,0.2,0.94,71.1,0.0,1013.74,-0.19,218.46,1.71,12.3,24.13,14.56,218.46,1.71,12.3,46.27,0.9
2023-06-29T08:00:00+00:00,13.09,100.0,253.15,0.12,10.34,83.33,0.06,1019.43,-0.18,242.0,1.68,10.6,23.86,14.52,253.05,1.87,9.33,319.91,8.56
2023-06-30T08:00:00+00:00,13.9,68.13,325.9,0.05,5.94,75.9,0.01,1025.43,-0.18,238.86,2.51,11.49,24.13,14.49,239.36,2.52,11.42,332.38,6.89
2023-07-01T08:00:00+00:00,13.81,0.0,28.95,0.11,3.41,69.93,0.0,1024.76,-0.22,240.0,1.88,10.96,24.14,14.48,240.08,1.88,10.95,337.86,3.98
2023-07-02T08:00:00+00:00,14.82,7.67,38.49,0.18,1.5,74.6,0.0,1025.03,-0.27,239.24,2.61,12.89,24.13,14.45,239.24,2.61,12.89,331.94,0.68
2023-07-03T08:00:00+00:00,14.42,83.1,24.38,0.11,0.6,73.5,0.0,1025.44,-0.26,244.53,2.47,12.73,24.13,14.51,244.53,2.47,12.73,332.2,1.49
2023-07-04T08:00:00+00:00,14.14,20.0,81.83,0.09,7.71,70.03,0.0,1029.18,-0.25,237.75,3.62,14.33,24.13,14.52,237.58,3.63,14.29,158.87,6.21
2023-07-05T08:00:00+00:00,12.22,99.4,54.97,0.18,5.93,58.23,0.0,1027.73,-0.29,227.18,2.36,11.76,24.13,14.49,219.28,2.52,10.84,135.47,8.86
2023-07-06T08:00:00+00:00,16.24,100.0,298.11,0.07,3.31,33.67,0.0,1016.82,-0.22,212.18,2.2,12.33,24.14,14.38,212.18,2.2,12.33,2.19,1.51
2023-07-07T08:00:00+00:00,14.31,99.87,248.43,0.09,14.41,84.23,0.03,1013.09,-0.13,242.97,1.57,10.68,24.13,14.36,276.25,2.03,8.27,338.06,10.79
2023-07-08T08:00:00+00:00,12.31,20.87,272.48,0.06,11.82,70.27,0.57,1020.29,-0.13,253.27,5.15,13.22,17.0,14.28,253.86,5.25,12.91,275.61,9.24
2023-07-09T08:00:00+00:00,11.9,25.4,80.5,0.06,10.09,69.8,0.2,1031.44,-0.22,236.22,3.88,11.88,18.8,14.16,235.84,3.9,11.82,155.77,6.71
2023-07-10T08:00:00+00:00,10.92,0.0,49.89,0.16,3.12,53.6,0.0,1040.85,-0.29,208.8,2.03,10.58,24.14,14.17,208.8,2.03,10.57,129.08,3.54
2023-07-11T08:00:00+00:00,11.52,1.67,54.66,0.2,0.89,56.83,0.0,1038.14,-0.33,220.3,1.33,10.9,24.13,14.11,220.13,1.33,10.87,126.55,2.96
2023-07-12T08:00:00+00:00,13.26,0.0,45.55,0.1,1.87,49.17,0.0,1031.92,-0.3,238.19,1.8,11.7,24.13,14.03,238.19,1.8,11.7,133.04,2.3
2023-07-13T08:00:00+00:00,15.95,0.0,343.28,0.01,1.43,29.83,0.0,1026.89,-0.27,228.25,1.88,12.31,24.13,13.82,228.25,1.88,12.31,71.38,0.95
2023-07-14T08:00:00+00:00,17.65,99.33,222.89,0.08,6.12,35.0,0.0,1019.42,-0.24,231.74,1.3,11.46,24.13,13.73,231.74,1.3,11.46,9.32,1.45
2023-07-15T08:00:00+00:00,13.8,99.8,219.2,0.18,6.73,70.6,0.0,1019.86,-0.21,227.96,1.09,8.06,24.14,13.55,236.71,1.18,7.41,327.23,6.76
2023-07-16T08:00:00+00:00,14.47,91.83,184.99,0.19,8.54,79.87,0.0,1024.53,-0.18,246.57,1.2,8.38,24.13,13.69,270.63,1.45,6.94,340.45,8.51
2023-07-17T08:00:00+00:00,15.15,96.2,211.1,0.02,3.29,77.53,0.0,1024.42,-0.18,244.0,1.84,10.9,24.14,13.76,244.12,1.84,10.88,347.05,3.98
2023-07-18T08:00:00+00:00,14.58,96.7,13.21,0.09,6.81,92.6,0.35,1021.13,-0.22,241.76,3.37,13.9,20.67,13.89,242.05,3.38,13.84,338.89,7.18
2023-07-19T08:00:00+00:00,10.8,63.53,49.89,0.08,9.05,60.33,0.05,1032.69,-0.24,241.88,3.24,11.14,24.13,13.76,239.83,3.31,10.91,157.95,8.12
2023-07-20T08:00:00+00:00,10.31,0.0,45.77,0.26,4.78,58.57,0.0,1034.22,-0.31,221.34,2.19,10.7,24.13,13.96,218.11,2.25,10.37,112.61,7.14
2023-07-21T08:00:00+00:00,11.96,100.0,342.69,0.08,1.43,41.97,0.0,1023.55,-0.32,209.7,1.37,9.7,24.13,13.81,209.7,1.37,9.7,20.02,1.35
2023-07-22T08:00:00+00:00,12.15,67.2,311.46,0.16,4.42,57.03,0.0,1020.28,-0.25,247.68,1.39,9.39,24.14,13.85,249.7,1.41,9.14,344.96,5.69
2023-07-23T08:00:00+00:00,12.73,100.0,189.02,0.15,3.85,66.17,0.01,1025.2,-0.24,241.89,2.2,11.61,24.13,13.82,241.89,2.2,11.61,237.72,1.15
2023-07-24T08:00:00+00:00,11.36,4.93,287.63,0.06,1.3,56.4,0.0,1028.82,-0.25,235.78,2.81,13.16,24.14,13.73,235.78,2.81,13.16,343.12,2.57
2023-07-25T08:00:00+00:00,12.49,0.0,34.72,0.12,2.58,64.97,0.0,1021.65,-0.28,235.55,2.29,11.35,24.14,13.64,235.54,2.29,11.35,133.61,3.31
2023-07-26T08:00:00+00:00,12.76,100.0,330.16,0.13,2.04,69.5,0.0,1018.63,-0.27,239.6,2.33,12.87,24.14,13.79,239.6,2.33,12.87,60.7,2.4
2023-07-27T08:00:00+00:00,12.5,97.73,297.86,0.08,6.74,76.03,0.0,1020.83,-0.2,244.78,4.31,15.92,24.13,13.93,244.85,4.32,15.91,359.4,6.75
2023-07-28T08:00:00+00:00,11.87,74.13,198.12,0.08,8.16,74.7,0.0,1012.97,-0.24,242.48,3.14,14.33,24.13,13.87,242.91,3.15,14.26,356.78,7.19
2023-07-29T08:00:00+00:00,11.23,100.0,172.75,0.09,11.15,78.53,0.79,1018.05,-0.24,215.77,4.37,12.53,11.16,13.9,209.81,4.83,11.59,179.3,12.18
2023-07-30T08:00:00+00:00,11.16,86.23,298.6,0.04,5.23,62.53,0.01,1029.46,-0.26,212.43,2.41,10.55,24.13,13.84,213.82,2.44,10.36,285.56,6.79
2023-07-31T08:00:00+00:00,12.16,37.6,235.93,0.06,4.1,68.57,0.08,1031.52,-0.24,232.6,3.59,12.88,24.13,13.86,232.6,3.59,12.88,256.03,3.7
2023-08-01T08:00:00+00:00,11.44,85.3,41.63,0.05,2.72,58.2,0.0,1034.3,-0.31,232.78,3.32,13.58,24.14,13.74,232.78,3.32,13.58,131.31,2.61
2023-08-02T08:00:00+00:00,13.32,0.0,359.01,0.11,1.29,50.37,0.0,1027.76,-0.35,227.21,2.18,11.7,24.14,13.74,227.21,2.18,11.7,78.99,1.24
2023-08-03T08:00:00+00:00,18.35,4.83,292.66,0.16,2.64,26.43,0.0,1018.68,-0.25,238.43,1.92,12.65,24.14,13.82,238.43,1.92,12.65,5.67,1.0
2023-08-04T08:00:00+00:00,15.11,38.1,227.3,0.29,5.22,51.4,0.0,1021.31,-0.19,245.01,1.96,12.81,24.14,13.35,245.11,1.97,12.78,338.24,4.03
2023-08-05T08:00:00+00:00,13.84,58.57,219.41,0.21,4.59,58.27,0.0,1023.64,-0.16,248.55,1.43,10.49,24.14,13.76,248.57,1.43,10.48,348.33,3.02
2023-08-06T08:00:00+00:00,13.34,6.33,271.0,0.13,4.08,75.33,0.0,1026.94,-0.16,254.59,2.37,12.68,24.13,13.62,255.05,2.38,12.6,355.91,6.11
2023-08-07T08:00:00+00:00,15.17,0.0,136.99,0.08,0.31,72.13,0.0,1025.43,-0.17,254.29,4.16,15.75,24.13,13.57,254.29,4.16,15.75,308.43,1.35
2023-08-08T08:00:00+00:00,14.71,18.17,72.93,0.02,7.38,74.97,0.01,1029.33,-0.2,252.04,2.66,13.68,24.13,13.85,251.62,2.67,13.6,168.95,5.22
2023-08-09T08:00:00+00:00,14.33,0.0,20.1,0.23,1.49,58.73,0.0,1025.66,-0.27,251.37,4.34,16.0,24.13,13.91,251.34,4.34,15.99,129.96,3.77
2023-08-10T08:00:00+00:00,18.64,0.0,348.09,0.29,1.73,36.3,0.0,1018.51,-0.26,248.96,3.01,14.5,24.14,13.9,248.96,3.01,14.5,19.56,0.93
2023-08-11T08:00:00+00:00,19.38,6.03,328.93,0.22,5.57,34.8,0.0,1014.97,-0.2,250.5,2.88,14.37,24.14,14.04,250.5,2.88,14.37,62.77,0.61
2023-08-12T08:00:00+00:00,14.45,64.77,232.93,0.13,0.28,79.17,0.0,1017.62,-0.18,249.67,2.55,14.26,24.13,14.21,249.67,2.55,14.26,310.06,2.23
2023-08-13T08:00:00+00:00,13.91,99.97,196.56,0.2,2.02,68.63,0.0,1018.28,-0.19,244.83,1.67,11.38,24.14,14.17,244.83,1.67,11.38,313.0,1.89
2023-08-14T08:00:00+00:00,12.34,70.03,318.12,0.13,2.11,52.57,0.0,1021.45,-0.23,236.71,1.83,10.61,24.13,14.23,236.71,1.83,10.61,315.47,1.61
2023-08-15T08:00:00+00:00,13.21,0.2,30.82,0.27,4.98,62.23,0.0,1023.02,-0.28,223.42,1.83,11.14,24.13,14.19,194.95,2.25,8.91,123.94,10.23
2023-08-16T08:00:00+00:00,15.48,10.5,355.96,0.15,9.62,48.43,0.0,1014.41,-0.26,190.01,1.49,9.93,24.13,14.26,190.34,1.49,9.87,0.45,4.76
2023-08-17T08:00:00+00:00,13.24,57.2,232.08,0.16,8.38,80.4,0.36,1016.74,-0.17,240.13,1.58,10.94,23.31,14.28,252.8,1.75,9.65,324.53,7.78
2023-08-18T08:00:00+00:00,12.79,49.57,196.78,0.4,5.03,81.23,0.02,1021.28,-0.18,241.51,1.46,9.64,23.72,14.36,241.94,1.46,9.58,341.23,4.74
2023-08-19T08:00:00+00:00,15.29,89.23,194.26,0.07,1.56,62.7,0.0,1015.0,-0.23,212.86,1.39,9.71,24.13,14.36,212.86,1.39,9.71,307.54,1.49
2023-08-20T08:00:00+00:00,13.08,36.47,255.77,0.23,10.29,76.47,0.02,1015.96,-0.23,260.35,0.9,7.73,24.13,14.38,301.04,1.31,5.8,348.98,9.54
2023-08-21T08:00:00+00:00,13.89,61.7,229.49,0.13,11.56,74.43,0.15,1013.45,-0.18,255.64,2.94,10.51,23.02,14.42,261.74,3.31,9.55,294.84,10.55
2023-08-22T08:00:00+00:00,12.11,100.0,258.42,0.16,13.02,86.4,0.13,1013.97,-0.23,251.49,4.06,13.72,23.49,14.42,256.37,4.29,12.97,329.9,13.27
2023-08-23T08:00:00+00:00,12.08,90.27,234.61,0.1,6.51,62.2,0.14,1021.93,-0.23,248.21,3.54,11.75,23.51,14.36,248.26,3.55,11.72,266.24,5.88
2023-08-24T08:00:00+00:00,12.66,89.2,19.46,0.13,1.47,57.53,0.0,1017.96,-0.26,234.1,3.32,12.97,24.14,14.39,234.1,3.32,12.97,84.29,1.36
2023-08-25T08:00:00+00:00,13.39,10.27,283.96,0.14,14.62,82.57,0.6,1006.05,-0.2,246.6,2.31,10.89,14.73,14.48,265.23,3.22,8.87,294.43,11.99
2023-08-26T08:00:00+00:00,11.95,51.0,25.69,0.11,6.34,57.93,0.03,1027.18,-0.24,229.68,4.58,12.64,24.13,14.34,229.66,4.58,12.62,218.38,5.82
2023-08-27T08:00:00+00:00,13.44,11.77,35.49,0.28,2.59,55.33,0.0,1031.77,-0.29,223.26,2.27,11.19,24.13,14.16,222.48,2.28,11.09,141.86,6.8
2023-08-28T08:00:00+00:00,19.37,0.0,8.54,0.2,1.45,42.6,0.0,1026.29,-0.33,210.55,1.47,9.45,24.13,14.2,210.55,1.47,9.45,124.14,1.09
2023-08-29T08:00:00+00:00,24.5,0.0,306.51,0.24,7.39,22.33,0.0,1018.36,-0.22,240.0,1.44,11.54,24.13,14.09,240.0,1.44,11.54,9.72,2.22
2023-08-30T08:00:00+00:00,19.38,11.93,262.64,0.11,4.81,61.03,0.0,1016.63,-0.2,247.27,1.32,11.07,24.13,15.03,247.27,1.32,11.07,314.52,2.42
2023-08-31T08:00:00+00:00,13.97,100.0,246.98,0.23,9.88,82.27,0.31,1014.92,-0.18,245.28,1.42,10.61,22.79,14.99,273.41,1.83,8.07,332.06,10.46
2023-09-01T08:00:00+00:00,13.03,42.97,277.51,0.15,2.08,43.3,0.0,1023.94,-0.2,235.35,2.59,10.98,24.14,15.03,235.35,2.59,10.98,266.95,3.53
2023-09-02T08:00:00+00:00,11.26,100.0,303.0,0.21,8.11,64.07,0.14,1022.2,-0.21,241.29,2.25,10.35,23.86,14.61,242.93,2.28,10.15,333.54,7.01
2023-09-03T08:00:00+00:00,13.09,99.87,308.16,0.16,4.61,66.93,0.0,1020.21,-0.27,239.79,2.67,12.91,24.13,14.6,239.86,2.67,12.9,337.35,5.28
2023-09-04T08:00:00+00:00,12.56,20.83,323.37,0.1,1.36,62.0,0.04,1023.81,-0.26,236.67,2.69,12.64,23.48,14.7,236.67,2.69,12.64,300.14,2.33
2023-09-05T08:00:00+00:00,12.4,73.53,309.87,0.1,7.54,54.53,0.05,1025.94,-0.24,235.6,2.06,9.43,24.13,14.65,238.97,2.18,8.85,270.36,7.32
2023-09-06T08:00:00+00:00,11.32,97.47,350.1,0.23,6.19,67.6,0.01,1026.17,-0.28,231.22,1.63,8.46,24.14,14.74,240.25,1.76,7.75,311.42,7.88
2023-09-07T08:00:00+00:00,14.53,4.83,5.77,0.28,4.83,70.13,0.0,1019.79,-0.32,240.64,2.4,10.92,24.14,14.52,241.1,2.4,10.85,339.34,6.21
2023-09-08T08:00:00+00:00,14.72,13.73,2.62,0.29,4.96,72.83,0.0,1017.14,-0.31,242.36,3.08,13.12,24.14,14.55,242.37,3.08,13.12,320.0,4.06
2023-09-09T08:00:00+00:00,15.27,37.2,298.95,0.05,7.19,64.83,0.0,1010.13,-0.25,249.31,2.8,12.99,24.14,14.64,250.67,2.84,12.77,344.24,7.87
2023-09-10T08:00:00+00:00,14.39,55.93,237.49,0.08,15.77,66.6,0.12,1011.31,-0.14,254.73,2.59,12.14,22.71,14.69,271.51,3.26,10.07,316.16,12.43
2023-09-11T08:00:00+00:00,11.36,86.27,12.17,0.11,8.16,44.33,0.15,1025.76,-0.17,249.92,5.19,14.09,24.07,14.58,249.87,5.2,14.04,243.66,6.5
2023-09-12T08:00:00+00:00,11.71,100.0,24.06,0.23,1.61,46.83,0.0,1032.38,-0.24,244.67,3.58,13.22,24.13,14.63,244.67,3.58,13.22,35.07,1.3
2023-09-13T08:00:00+00:00,16.11,0.0,21.36,0.23,2.23,31.93,0.0,1017.02,-0.28,234.3,1.82,11.0,24.14,14.74,234.3,1.82,11.0,312.13,1.65
2023-09-14T08:00:00+00:00,14.06,37.2,352.49,0.14,8.51,74.3,0.31,1017.76,-0.23,249.15,2.32,11.04,17.83,14.78,255.0,2.49,10.14,303.15,8.72
2023-09-15T08:00:00+00:00,14.35,100.0,264.31,0.11,13.78,82.93,0.42,1014.38,-0.15,251.41,3.93,12.14,22.45,15.02,256.88,4.43,11.05,277.98,11.72
2023-09-16T08:00:00+00:00,12.67,99.27,273.88,0.08,7.33,50.53,0.07,1024.79,-0.22,241.11,7.42,16.03,24.13,14.98,241.68,7.55,15.68,265.98,10.22
2023-09-17T08:00:00+00:00,14.52,6.9,23.1,0.11,1.92,49.5,0.0,1025.67,-0.28,233.53,5.53,15.77,24.14,14.91,233.53,5.53,15.77,298.83,1.92
2023-09-18T08:00:00+00:00,14.03,83.37,22.32,0.16,1.78,67.63,0.01,1020.31,-0.32,233.71,2.67,12.26,24.14,14.91,233.73,2.67,12.25,316.49,4.1
2023-09-19T08:00:00+00:00,14.54,99.5,7.59,0.15,7.51,75.53,0.09,1016.55,-0.3,241.61,2.59,13.47,24.12,14.96,243.99,2.67,12.96,321.64,7.97
2023-09-20T08:00:00+00:00,14.79,3.43,278.56,0.08,6.5,61.37,0.0,1018.84,-0.21,244.33,2.92,11.58,24.14,15.02,245.63,2.96,11.39,318.38,7.77
2023-09-21T08:00:00+00:00,13.58,96.03,224.9,0.08,11.05,85.87,0.19,1016.61,-0.2,251.4,2.58,12.07,22.54,14.91,261.08,2.81,10.9,346.16,10.85
2023-09-22T08:00:00+00:00,15.23,5.0,152.2,0.24,1.62,60.9,0.0,1018.43,-0.22,245.57,2.29,11.84,24.13,15.37,245.59,2.29,11.83,314.02,4.06
2023-09-23T08:00:00+00:00,14.7,43.97,100.63,0.18,11.68,60.8,0.0,1020.75,-0.25,240.78,2.38,11.79,24.14,15.33,234.72,2.52,10.95,158.75,8.68
2023-09-24T08:00:00+00:00,15.99,96.07,52.42,0.27,13.44,71.5,0.75,1015.92,-0.35,226.57,1.87,11.9,24.14,14.99,159.28,3.06,8.46,120.68,13.19
2023-09-25T08:00:00+00:00,14.23,100.0,43.09,0.13,18.11,91.43,0.78,1017.39,-0.29,189.27,2.4,10.46,12.72,14.85,186.97,3.5,8.65,186.19,12.07
2023-09-26T08:00:00+00:00,16.5,10.17,313.3,0.04,7.37,58.9,0.0,1029.05,-0.3,236.47,2.54,13.9,24.14,14.84,236.46,2.54,13.9,142.67,3.37
2023-09-27T08:00:00+00:00,17.2,0.37,43.64,0.18,1.33,49.8,0.0,1024.78,-0.31,235.48,2.21,12.66,24.14,14.98,234.08,2.23,12.45,134.27,5.46
2023-09-28T08:00:00+00:00,21.58,0.2,289.68,0.13,1.58,35.17,0.0,1015.7,-0.27,232.22,1.62,11.42,24.13,15.41,232.22,1.62,11.42,127.52,0.71
